seconds,sensor_0,sensor_1,actuator_0,target
778.8601,32.3720,32.1030,30.0000,"25.0"
778.9001,32.3450,32.1030,30.0000,"25.0"
778.9202,32.3450,32.1300,30.0000,"25.0"
778.9600,32.3450,32.1030,30.0000,"25.0"
778.9800,32.3450,32.1030,30.0000,"25.0"
779.0201,32.3180,32.1030,30.0000,"25.0"
779.0400,32.3450,32.1030,30.0000,"25.0"
779.0800,32.3450,32.1030,30.0000,"25.0"
779.1000,32.3450,32.1030,30.0000,"25.0"
779.1400,32.3180,32.1030,30.0000,"25.0"
779.1600,32.3720,32.1030,30.0000,"25.0"
779.2000,32.3720,32.1030,30.0000,"25.0"
779.2201,32.3450,32.1030,30.0000,"25.0"
779.2600,32.3720,32.1030,30.0000,"25.0"
779.2800,32.3720,32.1030,30.0000,"25.0"
779.3201,32.3450,32.0760,30.0000,"25.0"
779.3600,32.3450,32.1030,30.0000,"25.0"
779.3800,32.3720,32.1030,30.0000,"25.0"
779.4201,32.3720,32.1030,30.0000,"25.0"
779.4401,32.3450,32.1030,30.0000,"25.0"
779.4800,32.3450,32.1030,30.0000,"25.0"
779.5000,32.3450,32.1030,30.0000,"25.0"
779.5401,32.3450,32.1030,30.0000,"25.0"
779.5600,32.3450,32.1030,30.0000,"25.0"
779.6000,32.3720,32.1030,30.0000,"25.0"
779.6202,32.3720,32.1030,30.0000,"25.0"
779.6601,32.3450,32.1030,30.0000,"25.0"
779.6800,32.3720,32.1030,30.0000,"25.0"
779.7200,32.3450,32.1030,30.0000,"25.0"
779.7400,32.3450,32.1030,30.0000,"25.0"
779.7801,32.3720,32.1030,30.0000,"25.0"
779.8001,32.3450,32.1030,30.0000,"25.0"
779.8401,32.3720,32.1030,30.0000,"25.0"
779.8600,32.3450,32.1030,30.0000,"25.0"
779.9000,32.3450,32.1030,30.0000,"25.0"
779.9200,32.3720,32.1030,30.0000,"25.0"
779.9601,32.3720,32.1030,30.0000,"25.0"
779.9801,32.3720,32.1300,30.0000,"25.0"
780.0201,32.3450,32.1030,30.0000,"25.0"
780.0401,32.3720,32.1030,30.0000,"25.0"
780.0802,32.3720,32.1030,30.0000,"25.0"
780.1001,32.3720,32.1030,30.0000,"25.0"
780.1400,32.3990,32.1030,30.0000,"25.0"
780.1601,32.3450,32.1030,30.0000,"25.0"
780.2000,32.3450,32.1030,30.0000,"25.0"
780.2200,32.3720,32.1030,30.0000,"25.0"
780.2600,32.3720,32.1030,30.0000,"25.0"
780.2801,32.3450,32.1030,30.0000,"25.0"
780.3200,32.3990,32.1300,30.0000,"25.0"
780.3400,32.3720,32.1030,30.0000,"25.0"
780.3800,32.3450,32.1030,30.0000,"25.0"
780.4001,32.3450,32.1030,30.0000,"25.0"
780.4401,32.3450,32.1030,30.0000,"25.0"
780.4601,32.3450,32.1030,30.0000,"25.0"
780.5000,32.3720,32.1030,30.0000,"25.0"
780.5200,32.3450,32.1030,30.0000,"25.0"
780.5600,32.3450,32.1030,30.0000,"25.0"
780.5800,32.3720,32.1030,30.0000,"25.0"
780.6201,32.3720,32.1030,30.0000,"25.0"
780.6401,32.3720,32.1300,30.0000,"25.0"
780.6801,32.3720,32.1030,30.0000,"25.0"
780.7000,32.3720,32.1300,30.0000,"25.0"
780.7401,32.3720,32.0760,30.0000,"25.0"
780.7601,32.3450,32.1030,30.0000,"25.0"
780.8002,32.3450,32.1030,30.0000,"25.0"
780.8201,32.3720,32.1300,30.0000,"25.0"
780.8601,32.3990,32.1030,30.0000,"25.0"
780.8800,32.3720,32.1030,30.0000,"25.0"
780.9200,32.3720,32.1030,30.0000,"25.0"
780.9400,32.3450,32.1030,30.0000,"25.0"
780.9800,32.3720,32.1030,30.0000,"25.0"
781.0001,32.3720,32.1300,30.0000,"25.0"
781.0401,32.3180,32.1030,30.0000,"25.0"
781.0600,32.3180,32.1030,30.0000,"25.0"
781.1001,32.3450,32.1300,30.0000,"25.0"
781.1200,32.3450,32.1030,30.0000,"25.0"
781.1600,32.3720,32.1030,30.0000,"25.0"
781.2000,32.3720,32.1030,30.0000,"25.0"
781.2200,32.3720,32.1300,30.0000,"25.0"
781.2600,32.3450,32.1030,30.0000,"25.0"
781.2800,32.3450,32.1300,30.0000,"25.0"
781.3200,32.3720,32.1300,30.0000,"25.0"
781.3401,32.3450,32.1030,30.0000,"25.0"
781.3800,32.3450,32.1030,30.0000,"25.0"
781.4001,32.3720,32.1030,30.0000,"25.0"
781.4400,32.3450,32.1030,30.0000,"25.0"
781.4601,32.3450,32.1300,30.0000,"25.0"
781.5001,32.3450,32.1300,30.0000,"25.0"
781.5201,32.3720,32.1300,30.0000,"25.0"
781.5600,32.3450,32.1030,30.0000,"25.0"
781.5801,32.3720,32.1030,30.0000,"25.0"
781.6202,32.3720,32.1570,30.0000,"25.0"
781.6401,32.3450,32.1300,30.0000,"25.0"
781.6800,32.3720,32.1300,30.0000,"25.0"
781.7001,32.3720,32.1030,30.0000,"25.0"
781.7401,32.3450,32.1030,30.0000,"25.0"
781.7600,32.3720,32.1030,30.0000,"25.0"
781.8001,32.3720,32.1300,30.0000,"25.0"
781.8201,32.3450,32.1030,30.0000,"25.0"
781.8600,32.3450,32.1030,30.0000,"25.0"
781.8801,32.3720,32.1030,30.0000,"25.0"
781.9201,32.3720,32.1300,30.0000,"25.0"
781.9400,32.3450,32.1030,30.0000,"25.0"
781.9800,32.3720,32.1030,30.0000,"25.0"
782.0000,32.3450,32.1030,30.0000,"25.0"
782.0401,32.3720,32.1300,30.0000,"25.0"
782.0600,32.3720,32.1300,30.0000,"25.0"
782.1000,32.3720,32.1030,30.0000,"25.0"
782.1200,32.3720,32.1300,30.0000,"25.0"
782.1600,32.3720,32.1300,30.0000,"25.0"
782.1801,32.3450,32.1030,30.0000,"25.0"
782.2200,32.3450,32.1300,30.0000,"25.0"
782.2400,32.3450,32.1030,30.0000,"25.0"
782.2801,32.3450,32.1300,30.0000,"25.0"
782.3001,32.3450,32.1030,30.0000,"25.0"
782.3400,32.3720,32.1030,30.0000,"25.0"
782.3600,32.3720,32.1300,30.0000,"25.0"
782.4001,32.3450,32.1300,30.0000,"25.0"
782.4201,32.3450,32.1030,30.0000,"25.0"
782.4601,32.3720,32.1030,30.0000,"25.0"
782.4800,32.3720,32.1300,30.0000,"25.0"
782.5201,32.3450,32.1300,30.0000,"25.0"
782.5401,32.3720,32.1300,30.0000,"25.0"
782.5801,32.3450,32.0760,30.0000,"25.0"
782.6001,32.3720,32.1030,30.0000,"25.0"
782.6400,32.3720,32.1300,30.0000,"25.0"
782.6601,32.3720,32.1030,30.0000,"25.0"
782.7000,32.3990,32.1300,30.0000,"25.0"
782.7200,32.3720,32.1300,30.0000,"25.0"
782.7600,32.3720,32.1300,30.0000,"25.0"
782.7801,32.3720,32.1300,30.0000,"25.0"
782.8201,32.3450,32.1030,30.0000,"25.0"
782.8401,32.3720,32.1030,30.0000,"25.0"
782.8800,32.3720,32.1030,30.0000,"25.0"
782.9001,32.3720,32.1300,30.0000,"25.0"
782.9400,32.3720,32.1300,30.0000,"25.0"
782.9600,32.3450,32.1030,30.0000,"25.0"
783.0000,32.3450,32.1300,30.0000,"25.0"
783.0200,32.3720,32.1300,30.0000,"25.0"
783.0601,32.3720,32.1300,30.0000,"25.0"
783.0800,32.3720,32.1300,30.0000,"25.0"
783.1201,32.3180,32.1300,30.0000,"25.0"
783.1400,32.3450,32.1300,30.0000,"25.0"
783.1800,32.3720,32.1300,30.0000,"25.0"
783.2000,32.3720,32.1300,30.0000,"25.0"
783.2401,32.3720,32.1300,30.0000,"25.0"
783.2601,32.3720,32.1300,30.0000,"25.0"
783.3000,32.3720,32.1300,30.0000,"25.0"
783.3400,32.3720,32.1300,30.0000,"25.0"
783.3601,32.3720,32.1300,30.0000,"25.0"
783.4000,32.3720,32.1300,30.0000,"25.0"
783.4200,32.3720,32.1300,30.0000,"25.0"
783.4600,32.3720,32.1030,30.0000,"25.0"
783.4801,32.3720,32.1030,30.0000,"25.0"
783.5201,32.3450,32.1300,30.0000,"25.0"
783.5400,32.3720,32.1300,30.0000,"25.0"
783.5801,32.3720,32.1300,30.0000,"25.0"
783.6001,32.3450,32.1300,30.0000,"25.0"
783.6400,32.3450,32.1030,30.0000,"25.0"
783.6600,32.3720,32.1030,30.0000,"25.0"
783.7000,32.3720,32.1300,30.0000,"25.0"
783.7201,32.3450,32.1300,30.0000,"25.0"
783.7600,32.3450,32.1300,30.0000,"25.0"
783.7800,32.3450,32.1300,30.0000,"25.0"
783.8200,32.3720,32.1030,30.0000,"25.0"
783.8400,32.3450,32.1300,30.0000,"25.0"
783.8800,32.3450,32.1300,30.0000,"25.0"
783.9001,32.3450,32.1300,30.0000,"25.0"
783.9401,32.3720,32.1300,30.0000,"25.0"
783.9600,32.3720,32.1300,30.0000,"25.0"
784.0000,32.3720,32.1300,30.0000,"25.0"
784.0200,32.3450,32.1300,30.0000,"25.0"
784.0600,32.3720,32.1300,30.0000,"25.0"
784.0801,32.3720,32.1300,30.0000,"25.0"
784.1200,32.3720,32.1300,30.0000,"25.0"
784.1400,32.3720,32.1300,30.0000,"25.0"
784.1801,32.3720,32.1300,30.0000,"25.0"
784.2000,32.3720,32.1300,30.0000,"25.0"
784.2400,32.3450,32.1300,30.0000,"25.0"
784.2600,32.3450,32.1300,30.0000,"25.0"
784.3002,32.3720,32.1300,30.0000,"25.0"
784.3200,32.3720,32.1300,30.0000,"25.0"
784.3600,32.3720,32.1300,30.0000,"25.0"
784.3800,32.3990,32.1300,30.0000,"25.0"
784.4201,32.3720,32.1300,30.0000,"25.0"
784.4401,32.3720,32.1300,30.0000,"25.0"
784.4800,32.3720,32.1300,30.0000,"25.0"
784.5000,32.3720,32.1300,30.0000,"25.0"
784.5400,32.3720,32.1300,30.0000,"25.0"
784.5600,32.3720,32.1300,30.0000,"25.0"
784.6001,32.3720,32.1300,30.0000,"25.0"
784.6200,32.3720,32.1030,30.0000,"25.0"
784.6601,32.3450,32.1300,30.0000,"25.0"
784.6800,32.3720,32.1030,30.0000,"25.0"
784.7200,32.3720,32.1300,30.0000,"25.0"
784.7400,32.3720,32.1300,30.0000,"25.0"
784.7800,32.3720,32.1300,30.0000,"25.0"
784.8000,32.3450,32.1300,30.0000,"25.0"
784.8401,32.3720,32.1300,30.0000,"25.0"
784.8600,32.3720,32.1300,30.0000,"25.0"
784.9000,32.3990,32.1300,30.0000,"25.0"
784.9200,32.3720,32.1030,30.0000,"25.0"
784.9601,32.3720,32.1300,30.0000,"25.0"
784.9800,32.3720,32.1030,30.0000,"25.0"
785.0201,32.3720,32.1300,30.0000,"25.0"
785.0400,32.3720,32.1300,30.0000,"25.0"
785.0800,32.3450,32.1300,30.0000,"25.0"
785.1001,32.3720,32.1300,30.0000,"25.0"
785.1401,32.3720,32.1300,30.0000,"25.0"
785.1601,32.3990,32.1300,30.0000,"25.0"
785.2000,32.3720,32.1300,30.0000,"25.0"
785.2200,32.3450,32.1300,30.0000,"25.0"
785.2602,32.3450,32.1300,30.0000,"25.0"
785.2801,32.3720,32.1300,30.0000,"25.0"
785.3200,32.3990,32.1300,30.0000,"25.0"
785.3401,32.3720,32.1300,30.0000,"25.0"
785.3800,32.3720,32.1300,30.0000,"25.0"
785.4000,32.3720,32.1300,30.0000,"25.0"
785.4400,32.3720,32.1030,30.0000,"25.0"
785.4800,32.3720,32.1300,30.0000,"25.0"
785.5000,32.3450,32.1300,30.0000,"25.0"
785.5400,32.3720,32.1300,30.0000,"25.0"
785.5600,32.3720,32.1300,30.0000,"25.0"
785.6000,32.3720,32.1570,30.0000,"25.0"
785.6201,32.3720,32.1300,30.0000,"25.0"
785.6601,32.3720,32.1300,30.0000,"25.0"
785.6800,32.3990,32.1300,30.0000,"25.0"
785.7201,32.3720,32.1300,30.0000,"25.0"
785.7400,32.3720,32.1300,30.0000,"25.0"
785.7801,32.3720,32.1300,30.0000,"25.0"
785.8000,32.3720,32.1300,30.0000,"25.0"
785.8400,32.3450,32.1300,30.0000,"25.0"
785.8600,32.3720,32.1300,30.0000,"25.0"
785.9000,32.3720,32.1300,30.0000,"25.0"
785.9200,32.3720,32.1300,30.0000,"25.0"
785.9600,32.3720,32.1300,30.0000,"25.0"
785.9800,32.3720,32.1300,30.0000,"25.0"
786.0200,32.3720,32.1300,30.0000,"25.0"
786.0400,32.3720,32.1300,30.0000,"25.0"
786.0800,32.3720,32.1030,30.0000,"25.0"
786.1000,32.3720,32.1570,30.0000,"25.0"
786.1400,32.3720,32.1300,30.0000,"25.0"
786.1601,32.3990,32.1300,30.0000,"25.0"
786.2000,32.3720,32.1570,30.0000,"25.0"
786.2200,32.3990,32.1300,30.0000,"25.0"
786.2601,32.3990,32.1300,30.0000,"25.0"
786.2801,32.3990,32.1300,30.0000,"25.0"
786.3201,32.3720,32.1300,30.0000,"25.0"
786.3400,32.3720,32.1300,30.0000,"25.0"
786.3800,32.3450,32.1300,30.0000,"25.0"
786.4001,32.3990,32.1300,30.0000,"25.0"
786.4400,32.3720,32.1300,30.0000,"25.0"
786.4600,32.3990,32.1300,30.0000,"25.0"
786.5000,32.3720,32.1300,30.0000,"25.0"
786.5200,32.3720,32.1300,30.0000,"25.0"
786.5601,32.3720,32.1300,30.0000,"25.0"
786.5800,32.3720,32.1300,30.0000,"25.0"
786.6201,32.3990,32.1300,30.0000,"25.0"
786.6400,32.3720,32.1570,30.0000,"25.0"
786.6802,32.3450,32.1300,30.0000,"25.0"
786.7000,32.3720,32.1300,30.0000,"25.0"
786.7401,32.3990,32.1300,30.0000,"25.0"
786.7600,32.3450,32.1300,30.0000,"25.0"
786.8000,32.3720,32.1030,30.0000,"25.0"
786.8200,32.3720,32.1300,30.0000,"25.0"
786.8600,32.3720,32.1300,30.0000,"25.0"
786.8800,32.3720,32.1300,30.0000,"25.0"
786.9201,32.3450,32.1300,30.0000,"25.0"
786.9400,32.3720,32.1570,30.0000,"25.0"
786.9800,32.3720,32.1300,30.0000,"25.0"
787.0000,32.3720,32.1300,30.0000,"25.0"
787.0400,32.3720,32.1300,30.0000,"25.0"
787.0600,32.3720,32.1300,30.0000,"25.0"
787.1000,32.3720,32.1300,30.0000,"25.0"
787.1200,32.3720,32.1300,30.0000,"25.0"
787.1600,32.3720,32.1570,30.0000,"25.0"
787.1800,32.3720,32.1300,30.0000,"25.0"
787.2200,32.3720,32.1300,30.0000,"25.0"
787.2400,32.3720,32.1300,30.0000,"25.0"
787.2800,32.3720,32.1300,30.0000,"25.0"
787.3000,32.3450,32.1300,30.0000,"25.0"
787.3400,32.4260,32.1300,30.0000,"25.0"
787.3600,32.3720,32.1300,30.0000,"25.0"
787.4000,32.3990,32.1300,30.0000,"25.0"
787.4201,32.3990,32.1300,30.0000,"25.0"
787.4601,32.3720,32.1300,30.0000,"25.0"
787.4800,32.3990,32.1300,30.0000,"25.0"
787.5200,32.3720,32.1300,30.0000,"25.0"
787.5600,32.3720,32.1300,30.0000,"25.0"
787.5800,32.3720,32.1300,30.0000,"25.0"
787.6200,32.3990,32.1030,30.0000,"25.0"
787.6401,32.3720,32.1300,30.0000,"25.0"
787.6800,32.3720,32.1300,30.0000,"25.0"
787.7000,32.3720,32.1300,30.0000,"25.0"
787.7400,32.3720,32.1300,30.0000,"25.0"
787.7601,32.3990,32.1300,30.0000,"25.0"
787.8000,32.3720,32.1300,30.0000,"25.0"
787.8201,32.3990,32.1300,30.0000,"25.0"
787.8600,32.3720,32.1300,30.0000,"25.0"
787.8800,32.3720,32.1300,30.0000,"25.0"
787.9201,32.3720,32.1300,30.0000,"25.0"
787.9400,32.3720,32.1300,30.0000,"25.0"
787.9800,32.3720,32.1300,30.0000,"25.0"
788.0000,32.3990,32.1570,30.0000,"25.0"
788.0400,32.3720,32.1300,30.0000,"25.0"
788.0600,32.3720,32.1840,30.0000,"25.0"
788.1000,32.3720,32.1300,30.0000,"25.0"
788.1203,32.3990,32.1300,30.0000,"25.0"
788.1601,32.3720,32.1300,30.0000,"25.0"
788.1801,32.3990,32.1300,30.0000,"25.0"
788.2201,32.3720,32.1300,30.0000,"25.0"
788.2400,32.3720,32.1300,30.0000,"25.0"
788.2800,32.3720,32.1300,30.0000,"25.0"
788.3000,32.3450,32.1300,30.0000,"25.0"
788.3400,32.3720,32.1300,30.0000,"25.0"
788.3600,32.3450,32.1300,30.0000,"25.0"
788.4000,32.3720,32.1300,30.0000,"25.0"
788.4200,32.3450,32.1300,30.0000,"25.0"
788.4600,32.3990,32.1300,30.0000,"25.0"
788.4801,32.3720,32.1300,30.0000,"25.0"
788.5200,32.3720,32.1300,30.0000,"25.0"
788.5400,32.3720,32.1300,30.0000,"25.0"
788.5800,32.3720,32.1300,30.0000,"25.0"
788.6000,32.3720,32.1300,30.0000,"25.0"
788.6400,32.3990,32.1300,30.0000,"25.0"
788.6601,32.3720,32.1300,30.0000,"25.0"
788.7000,32.3720,32.1300,30.0000,"25.0"
788.7200,32.3720,32.1570,30.0000,"25.0"
788.7601,32.3720,32.1300,30.0000,"25.0"
788.7800,32.3990,32.1300,30.0000,"25.0"
788.8200,32.3720,32.1570,30.0000,"25.0"
788.8400,32.3720,32.1300,30.0000,"25.0"
788.8801,32.3720,32.1300,30.0000,"25.0"
788.9000,32.3720,32.1300,30.0000,"25.0"
788.9400,32.3720,32.1300,30.0000,"25.0"
788.9601,32.3720,32.1570,30.0000,"25.0"
789.0000,32.3990,32.1300,30.0000,"25.0"
789.0200,32.3720,32.1300,30.0000,"25.0"
789.0600,32.3720,32.1300,30.0000,"25.0"
789.0800,32.3450,32.1300,30.0000,"25.0"
789.1200,32.3720,32.1300,30.0000,"25.0"
789.1400,32.3990,32.1300,30.0000,"25.0"
789.1801,32.3720,32.1300,30.0000,"25.0"
789.2000,32.3720,32.1300,30.0000,"25.0"
789.2401,32.3450,32.1300,30.0000,"25.0"
789.2601,32.3720,32.1570,30.0000,"25.0"
789.3000,32.3720,32.1300,30.0000,"25.0"
789.3200,32.3990,32.1570,30.0000,"25.0"
789.3601,32.3720,32.1300,30.0000,"25.0"
789.3801,32.3720,32.1300,30.0000,"25.0"
789.4200,32.3720,32.1300,30.0000,"25.0"
789.4400,32.3720,32.1300,30.0000,"25.0"
789.4800,32.3720,32.1300,30.0000,"25.0"
789.5000,32.3720,32.1300,30.0000,"25.0"
789.5401,32.3720,32.1300,30.0000,"25.0"
789.5801,32.3720,32.1300,30.0000,"25.0"
789.6000,32.3450,32.1300,30.0000,"25.0"
789.6400,32.3990,32.1300,30.0000,"25.0"
789.6600,32.3450,32.1300,30.0000,"25.0"
789.7001,32.3720,32.1300,30.0000,"25.0"
789.7201,32.3720,32.1300,30.0000,"25.0"
789.7600,32.3720,32.1300,30.0000,"25.0"
789.7800,32.3990,32.1300,30.0000,"25.0"
789.8200,32.3720,32.1570,30.0000,"25.0"
789.8400,32.3990,32.1300,30.0000,"25.0"
789.8800,32.3720,32.1300,30.0000,"25.0"
789.9000,32.3720,32.1300,30.0000,"25.0"
789.9401,32.3720,32.1300,30.0000,"25.0"
789.9600,32.3720,32.1570,30.0000,"25.0"
790.0000,32.3720,32.1300,30.0000,"25.0"
790.0201,32.3720,32.1570,30.0000,"25.0"
790.0601,32.3720,32.1570,30.0000,"25.0"
790.0801,32.3990,32.1300,30.0000,"25.0"
790.1201,32.3720,32.1300,30.0000,"25.0"
790.1400,32.3990,32.1300,30.0000,"25.0"
790.1800,32.3990,32.1300,30.0000,"25.0"
790.2001,32.3720,32.1300,30.0000,"25.0"
790.2400,32.3720,32.1300,30.0000,"25.0"
790.2600,32.3990,32.1570,30.0000,"25.0"
790.3001,32.3720,32.1570,30.0000,"25.0"
790.3201,32.3990,32.1300,30.0000,"25.0"
790.3600,32.3450,32.1300,30.0000,"25.0"
790.3801,32.3990,32.1570,30.0000,"25.0"
790.4201,32.3720,32.1570,30.0000,"25.0"
790.4400,32.3720,32.1300,30.0000,"25.0"
790.4801,32.3990,32.1570,30.0000,"25.0"
790.5000,32.3720,32.1570,30.0000,"25.0"
790.5400,32.3720,32.1300,30.0000,"25.0"
790.5600,32.3720,32.1570,30.0000,"25.0"
790.6001,32.3720,32.1300,30.0000,"25.0"
790.6200,32.3990,32.1300,30.0000,"25.0"
790.6600,32.3720,32.1300,30.0000,"25.0"
790.6801,32.3720,32.1300,30.0000,"25.0"
790.7201,32.3720,32.1300,30.0000,"25.0"
790.7400,32.3720,32.1840,30.0000,"25.0"
790.7800,32.3990,32.1300,30.0000,"25.0"
790.8001,32.3720,32.1570,30.0000,"25.0"
790.8401,32.3720,32.1570,30.0000,"25.0"
790.8600,32.3720,32.1300,30.0000,"25.0"
790.9000,32.3990,32.1300,30.0000,"25.0"
790.9200,32.3990,32.1570,30.0000,"25.0"
790.9600,32.3720,32.1570,30.0000,"25.0"
790.9801,32.3990,32.1570,30.0000,"25.0"
791.0200,32.3990,32.1300,30.0000,"25.0"
791.0400,32.3720,32.1300,30.0000,"25.0"
791.0801,32.3990,32.1300,30.0000,"25.0"
791.1000,32.3990,32.1300,30.0000,"25.0"
791.1400,32.3720,32.1570,30.0000,"25.0"
791.1600,32.3720,32.1030,30.0000,"25.0"
791.2000,32.3720,32.1570,30.0000,"25.0"
791.2200,32.3990,32.1570,30.0000,"25.0"
791.2602,32.3720,32.1570,30.0000,"25.0"
791.2801,32.3990,32.1570,30.0000,"25.0"
791.3201,32.3990,32.1570,30.0000,"25.0"
791.3401,32.3990,32.1300,30.0000,"25.0"
791.3801,32.3990,32.1570,30.0000,"25.0"
791.4000,32.3990,32.1300,30.0000,"25.0"
791.4400,32.3720,32.1300,30.0000,"25.0"
791.4600,32.3720,32.1300,30.0000,"25.0"
791.5000,32.3990,32.1300,30.0000,"25.0"
791.5200,32.3720,32.1570,30.0000,"25.0"
791.5600,32.3720,32.1570,30.0000,"25.0"
791.5800,32.3990,32.1570,30.0000,"25.0"
791.6200,32.3990,32.1300,30.0000,"25.0"
791.6401,32.3990,32.1300,30.0000,"25.0"
791.6800,32.3990,32.1300,30.0000,"25.0"
791.7200,32.3990,32.1570,30.0000,"25.0"
791.7400,32.3990,32.1300,30.0000,"25.0"
791.7600,32.3990,32.1570,30.0000,"25.0"
791.8001,32.3720,32.1300,30.0000,"25.0"
791.8401,32.4260,32.1840,30.0000,"25.0"
791.8601,32.3720,32.1300,30.0000,"25.0"
791.9000,32.3990,32.1570,30.0000,"25.0"
791.9200,32.4260,32.1570,30.0000,"25.0"
791.9600,32.3990,32.1300,30.0000,"25.0"
791.9801,32.3990,32.1570,30.0000,"25.0"
792.0200,32.3720,32.1300,30.0000,"25.0"
792.0401,32.3720,32.1570,30.0000,"25.0"
792.0800,32.3720,32.1300,30.0000,"25.0"
792.1001,32.3990,32.1570,30.0000,"25.0"
792.1401,32.3720,32.1570,30.0000,"25.0"
792.1600,32.3720,32.1300,30.0000,"25.0"
792.1800,32.3720,32.1570,30.0000,"25.0"
792.2201,32.3720,32.1570,30.0000,"25.0"
792.2601,32.3990,32.1300,30.0000,"25.0"
792.2800,32.3720,32.1570,30.0000,"25.0"
792.3200,32.3990,32.1570,30.0000,"25.0"
792.3401,32.3720,32.1570,30.0000,"25.0"
792.3801,32.3720,32.1300,30.0000,"25.0"
792.4001,32.3720,32.1570,30.0000,"25.0"
792.4401,32.3990,32.1840,30.0000,"25.0"
792.4601,32.4260,32.1300,30.0000,"25.0"
792.5000,32.3990,32.1570,30.0000,"25.0"
792.5201,32.3720,32.1300,30.0000,"25.0"
792.5600,32.3990,32.1570,30.0000,"25.0"
792.5801,32.3990,32.1300,30.0000,"25.0"
792.6201,32.3990,32.1300,30.0000,"25.0"
792.6401,32.3990,32.1300,30.0000,"25.0"
792.6801,32.3990,32.1570,30.0000,"25.0"
792.7000,32.3720,32.1300,30.0000,"25.0"
792.7401,32.3990,32.1300,30.0000,"25.0"
792.7601,32.3990,32.1570,30.0000,"25.0"
792.8000,32.3720,32.1570,30.0000,"25.0"
792.8200,32.3990,32.1570,30.0000,"25.0"
792.8601,32.3990,32.1570,30.0000,"25.0"
792.8800,32.3720,32.1570,30.0000,"25.0"
792.9200,32.3990,32.1570,30.0000,"25.0"
792.9401,32.3720,32.1300,30.0000,"25.0"
792.9801,32.3720,32.1300,30.0000,"25.0"
793.0000,32.3990,32.1570,30.0000,"25.0"
793.0401,32.3990,32.1570,30.0000,"25.0"
793.0600,32.3720,32.1570,30.0000,"25.0"
793.1001,32.3990,32.1570,30.0000,"25.0"
793.1200,32.3990,32.1570,30.0000,"25.0"
793.1601,32.3720,32.1300,30.0000,"25.0"
793.1802,32.3990,32.1300,30.0000,"25.0"
793.2200,32.3990,32.1570,30.0000,"25.0"
793.2400,32.3990,32.1300,30.0000,"25.0"
793.2801,32.3720,32.1300,30.0000,"25.0"
793.3001,32.3990,32.1300,30.0000,"25.0"
793.3401,32.3720,32.1300,30.0000,"25.0"
793.3600,32.3990,32.1570,30.0000,"25.0"
793.4001,32.3990,32.1570,30.0000,"25.0"
793.4201,32.4260,32.1570,30.0000,"25.0"
793.4601,32.3990,32.1570,30.0000,"25.0"
793.4801,32.3990,32.1570,30.0000,"25.0"
793.5201,32.3720,32.1570,30.0000,"25.0"
793.5401,32.3990,32.1570,30.0000,"25.0"
793.5801,32.3990,32.1570,30.0000,"25.0"
793.6000,32.3990,32.1570,30.0000,"25.0"
793.6400,32.3720,32.1570,30.0000,"25.0"
793.6600,32.3990,32.1570,30.0000,"25.0"
793.7001,32.3990,32.1300,30.0000,"25.0"
793.7201,32.3990,32.1300,30.0000,"25.0"
793.7600,32.3720,32.1570,30.0000,"25.0"
793.7800,32.3990,32.1570,30.0000,"25.0"
793.8200,32.3990,32.1570,30.0000,"25.0"
793.8400,32.3990,32.1570,30.0000,"25.0"
793.8801,32.3990,32.1570,30.0000,"25.0"
793.9001,32.4260,32.1300,30.0000,"25.0"
793.9401,32.3720,32.1030,30.0000,"25.0"
793.9601,32.3990,32.1300,30.0000,"25.0"
794.0000,32.3720,32.1570,30.0000,"25.0"
794.0200,32.3720,32.1300,30.0000,"25.0"
794.0601,32.3990,32.1300,30.0000,"25.0"
794.0803,32.3720,32.1570,30.0000,"25.0"
794.1201,32.3990,32.1300,30.0000,"25.0"
794.1600,32.3990,32.1570,30.0000,"25.0"
794.1800,32.3990,32.1840,30.0000,"25.0"
794.2000,32.3990,32.1300,30.0000,"25.0"
794.2401,32.3720,32.1570,30.0000,"25.0"
794.2800,32.3990,32.1570,30.0000,"25.0"
794.3001,32.3720,32.1570,30.0000,"25.0"
794.3400,32.3720,32.1570,30.0000,"25.0"
794.3600,32.3450,32.1570,30.0000,"25.0"
794.3800,32.3990,32.1570,30.0000,"25.0"
794.4200,32.3990,32.1570,30.0000,"25.0"
794.4600,32.3990,32.1300,30.0000,"25.0"
794.4800,32.3990,32.1570,30.0000,"25.0"
794.5200,32.3720,32.1300,30.0000,"25.0"
794.5400,32.3990,32.1570,30.0000,"25.0"
794.5801,32.3720,32.1570,30.0000,"25.0"
794.6001,32.3990,32.1570,30.0000,"25.0"
794.6401,32.3990,32.1570,30.0000,"25.0"
794.6601,32.3990,32.1570,30.0000,"25.0"
794.7000,32.3990,32.1300,30.0000,"25.0"
794.7200,32.3990,32.1300,30.0000,"25.0"
794.7600,32.3990,32.1570,30.0000,"25.0"
794.7800,32.3990,32.1570,30.0000,"25.0"
794.8201,32.3990,32.1570,30.0000,"25.0"
794.8401,32.3990,32.1570,30.0000,"25.0"
794.8800,32.3990,32.1570,30.0000,"25.0"
794.9001,32.3990,32.1570,30.0000,"25.0"
794.9401,32.3990,32.1570,30.0000,"25.0"
794.9601,32.3990,32.1570,30.0000,"25.0"
795.0003,32.3720,32.1570,30.0000,"25.0"
795.0200,32.4260,32.1840,30.0000,"25.0"
