time,temp_a,temp_b
02:124.376,26.71,26.92
02:124.499,26.71,26.92
02:124.626,26.71,26.92
02:124.749,26.71,26.92
02:124.872,26.71,26.92
02:124.995,26.71,26.92
02:125.121,26.71,26.92
02:125.244,26.71,26.92
02:125.367,26.71,26.92
02:125.490,26.71,26.92
02:125.617,26.71,26.92
02:125.740,26.71,26.92
02:125.863,26.71,26.92
02:125.989,26.71,26.92
02:126.113,26.71,26.92
02:126.235,26.71,26.92
02:126.358,26.72,26.92
02:126.485,26.72,26.92
02:126.608,26.72,26.92
02:126.731,26.72,26.92
02:126.854,26.72,26.92
02:126.981,26.72,26.92
02:127.104,26.72,26.92
02:127.227,26.73,26.93
02:127.353,26.72,26.93
02:127.476,26.73,26.93
02:127.600,26.73,26.93
02:127.723,26.73,26.93
02:127.849,26.73,26.94
02:127.972,26.74,26.94
02:128.095,26.74,26.94
02:128.218,26.74,26.95
02:128.345,26.75,26.95
02:128.468,26.75,26.95
02:128.591,26.75,26.95
02:128.717,26.77,26.96
02:128.840,26.76,26.96
02:128.963,26.77,26.97
02:129.086,26.77,26.97
02:129.213,26.77,26.98
02:129.336,26.78,26.98
02:129.459,26.78,26.98
02:129.582,26.79,26.99
02:129.709,26.79,26.99
02:129.832,26.79,27.0
02:129.955,26.8,27.0
02:130.078,26.8,27.01
02:130.204,26.8,27.01
02:130.327,26.81,27.01
02:130.450,26.81,27.01
02:130.577,26.81,27.01
02:130.700,26.81,27.01
02:130.823,26.81,27.01
02:130.946,26.81,27.02
02:131.072,26.81,27.02
02:131.196,26.81,27.02
02:131.319,26.81,27.02
02:131.442,26.81,27.02
02:131.568,26.81,27.02
02:131.691,26.81,27.02
02:131.814,26.81,27.02
02:131.937,26.81,27.02
02:132.064,26.81,27.02
02:132.187,26.81,27.02
02:132.310,26.81,27.02
02:132.432,26.81,27.02
02:132.560,26.81,27.02
02:132.683,26.81,27.02
02:132.806,26.81,27.02
02:132.932,26.82,27.02
02:133.055,26.81,27.02
02:133.178,26.81,27.02
02:133.301,26.82,27.02
02:133.428,26.81,27.02
02:133.551,26.81,27.02
02:133.674,26.81,27.02
02:133.797,26.82,27.02
02:133.923,26.82,27.02
02:134.046,26.82,27.02
02:134.169,26.82,27.02
02:134.292,26.82,27.02
02:134.419,26.82,27.02
02:134.542,26.82,27.02
02:134.665,26.82,27.02
02:134.792,26.82,27.02
02:134.915,26.82,27.03
02:135.037,26.82,27.02
02:135.161,26.82,27.03
02:135.287,26.83,27.03
02:135.410,26.83,27.03
02:135.533,26.83,27.03
02:135.656,26.83,27.03
02:135.783,26.84,27.04
02:135.906,26.84,27.04
02:136.029,26.84,27.04
02:136.152,26.84,27.04
02:136.279,26.84,27.04
02:136.402,26.85,27.05
02:136.525,26.86,27.05
02:136.651,26.85,27.06
02:136.774,26.86,27.06
02:136.897,26.86,27.07
02:137.020,26.87,27.07
02:137.147,26.87,27.07
02:137.270,26.88,27.07
02:137.393,26.88,27.08
02:137.516,26.89,27.09
02:137.642,26.89,27.09
02:137.766,26.9,27.1
02:137.889,26.9,27.1
02:138.011,26.9,27.1
02:138.138,26.9,27.1
02:138.261,26.91,27.11
02:138.384,26.91,27.11
02:138.511,26.91,27.12
02:138.634,26.91,27.12
02:138.757,26.91,27.12
02:138.880,26.91,27.12
02:139.006,26.91,27.12
02:139.129,26.91,27.12
02:139.252,26.92,27.12
02:139.375,26.91,27.12
02:139.502,26.92,27.12
02:139.625,26.92,27.12
02:139.748,26.92,27.12
02:139.871,26.92,27.12
02:139.998,26.92,27.12
02:140.121,26.92,27.12
02:140.244,26.92,27.12
02:140.370,26.92,27.12
02:140.494,26.92,27.12
02:140.616,26.92,27.12
02:140.739,26.92,27.12
02:140.866,26.92,27.12
02:140.989,26.92,27.12
02:141.112,26.92,27.12
02:141.235,26.92,27.12
02:141.361,26.92,27.12
02:141.485,26.92,27.12
02:141.608,26.92,27.12
02:141.734,26.92,27.12
02:141.857,26.92,27.12
02:141.980,26.92,27.12
02:142.103,26.92,27.12
02:142.230,26.92,27.12
02:142.353,26.92,27.12
02:142.476,26.92,27.12
02:142.599,26.92,27.12
02:142.726,26.92,27.12
02:142.849,26.92,27.12
02:142.972,26.92,27.13
02:143.095,26.92,27.12
02:143.221,26.92,27.13
02:143.344,26.93,27.13
02:143.467,26.93,27.13
02:143.594,26.93,27.13
02:143.717,26.93,27.13
02:143.840,26.93,27.14
02:143.963,26.94,27.13
02:144.090,26.94,27.14
02:144.213,26.94,27.14
02:144.336,26.94,27.14
02:144.458,26.95,27.14
02:144.585,26.96,27.15
02:144.708,26.95,27.15
02:144.831,26.96,27.16
02:144.958,26.96,27.16
02:145.081,26.97,27.17
02:145.204,26.97,27.17
02:145.327,26.97,27.18
02:145.453,26.98,27.18
02:145.577,26.98,27.18
02:145.699,26.99,27.18
02:145.822,26.99,27.19
02:145.949,26.99,27.19
02:146.072,27.0,27.2
02:146.195,27.0,27.2
02:146.318,27.0,27.2
02:146.445,27.01,27.21
02:146.568,27.01,27.21
02:146.691,27.01,27.21
02:146.817,27.01,27.22
02:146.940,27.01,27.22
02:147.064,27.01,27.22
02:147.187,27.01,27.22
02:147.313,27.02,27.22
02:147.436,27.02,27.22
02:147.559,27.02,27.22
02:147.682,27.02,27.22
02:147.809,27.02,27.22
02:147.932,27.02,27.22
02:148.055,27.02,27.22
02:148.178,27.02,27.22
02:148.304,27.02,27.22
02:148.428,27.02,27.22
02:148.551,27.02,27.22
02:148.677,27.02,27.22
02:148.800,27.02,27.22
02:148.923,27.02,27.22
02:149.046,27.02,27.22
02:149.173,27.02,27.22
02:149.296,27.02,27.22
02:149.419,27.02,27.22
02:149.542,27.02,27.22
02:149.668,27.02,27.22
02:149.791,27.02,27.22
02:149.914,27.02,27.22
02:150.037,27.02,27.22
02:150.164,27.02,27.22
02:150.287,27.02,27.22
02:150.410,27.02,27.22
02:150.536,27.02,27.22
02:150.660,27.02,27.23
02:150.783,27.02,27.23
02:150.906,27.02,27.23
02:151.032,27.02,27.23
02:151.155,27.03,27.23
02:151.278,27.03,27.23
02:151.401,27.03,27.23
02:151.528,27.03,27.23
02:151.651,27.03,27.23
02:151.774,27.03,27.23
02:151.897,27.04,27.23
02:152.023,27.04,27.23
02:152.147,27.04,27.24
02:152.270,27.04,27.24
02:152.392,27.05,27.24
02:152.519,27.05,27.24
02:152.642,27.05,27.25
02:152.765,27.05,27.25
02:152.892,27.06,27.25
02:153.015,27.06,27.25
02:153.138,27.07,27.26
02:153.261,27.07,27.26
02:153.387,27.08,27.26
02:153.510,27.08,27.27
02:153.633,27.08,27.27
02:153.756,27.09,27.28
02:153.883,27.09,27.28
02:154.006,27.09,27.28
02:154.129,27.1,27.29
02:154.252,27.1,27.29
02:154.378,27.11,27.3
02:154.502,27.11,27.3
02:154.625,27.11,27.31
02:154.751,27.11,27.31
02:154.874,27.11,27.32
02:154.997,27.12,27.32
02:155.120,27.12,27.32
02:155.247,27.12,27.32
02:155.370,27.12,27.32
02:155.493,27.12,27.32
02:155.616,27.12,27.32
02:155.743,27.12,27.32
02:155.866,27.12,27.32
02:155.989,27.12,27.33
02:156.115,27.12,27.33
02:156.238,27.12,27.33
02:156.361,27.12,27.33
02:156.484,27.12,27.33
02:156.611,27.12,27.33
02:156.734,27.12,27.33
02:156.857,27.12,27.33
02:156.980,27.12,27.33
02:157.107,27.12,27.33
02:157.230,27.12,27.33
02:157.352,27.12,27.33
02:157.475,27.12,27.33
02:157.602,27.12,27.33
02:157.725,27.12,27.33
02:157.848,27.12,27.33
02:157.975,27.12,27.33
02:158.098,27.12,27.33
02:158.221,27.12,27.33
02:158.344,27.12,27.33
02:158.470,27.12,27.33
02:158.594,27.12,27.33
02:158.716,27.12,27.33
02:158.839,27.12,27.33
02:158.966,27.12,27.33
02:159.089,27.12,27.33
02:159.212,27.12,27.33
02:159.339,27.13,27.33
02:159.461,27.13,27.33
02:159.585,27.13,27.33
02:159.708,27.13,27.33
02:159.834,27.13,27.33
02:159.957,27.13,27.33
02:160.080,27.13,27.33
02:160.203,27.14,27.34
02:160.330,27.14,27.34
02:160.453,27.14,27.34
02:160.576,27.14,27.34
02:160.703,27.14,27.35
02:160.826,27.15,27.35
02:160.949,27.15,27.35
02:161.072,27.16,27.35
02:161.198,27.16,27.36
02:161.321,27.16,27.36
02:161.444,27.17,27.37
02:161.567,27.17,27.37
02:161.694,27.18,27.37
02:161.817,27.18,27.37
02:161.940,27.18,27.38
02:162.063,27.18,27.38
02:162.190,27.19,27.39
02:162.313,27.19,27.39
02:162.436,27.19,27.39
02:162.562,27.2,27.4
02:162.685,27.2,27.4
02:162.808,27.21,27.41
02:162.931,27.21,27.41
02:163.058,27.21,27.41
02:163.181,27.21,27.42
02:163.304,27.22,27.42
02:163.427,27.22,27.42
02:163.554,27.22,27.42
02:163.677,27.22,27.43
02:163.799,27.22,27.43
02:163.923,27.22,27.43
02:164.049,27.22,27.43
02:164.172,27.22,27.43
02:164.295,27.22,27.43
02:164.422,27.22,27.43
02:164.545,27.22,27.43
02:164.668,27.22,27.43
02:164.791,27.22,27.43
02:164.917,27.22,27.43
02:165.040,27.22,27.43
02:165.164,27.22,27.43
02:165.286,27.22,27.43
02:165.413,27.22,27.43
02:165.536,27.22,27.43
02:165.659,27.22,27.43
02:165.782,27.22,27.43
02:165.909,27.22,27.43
02:166.032,27.22,27.43
02:166.155,27.22,27.43
02:166.281,27.22,27.43
02:166.404,27.22,27.43
02:166.527,27.22,27.43
02:166.650,27.22,27.43
02:166.777,27.22,27.43
02:166.900,27.23,27.43
02:167.023,27.22,27.43
02:167.146,27.23,27.43
02:167.273,27.23,27.43
02:167.396,27.23,27.43
02:167.519,27.23,27.43
02:167.645,27.23,27.43
02:167.768,27.23,27.43
02:167.891,27.23,27.43
02:168.014,27.23,27.43
02:168.141,27.23,27.43
02:168.264,27.23,27.43
02:168.387,27.23,27.43
02:168.510,27.24,27.43
02:168.637,27.24,27.43
02:168.760,27.24,27.43
02:168.883,27.24,27.43
02:169.005,27.25,27.43
02:169.132,27.25,27.43
02:169.255,27.25,27.43
02:169.378,27.25,27.44
02:169.505,27.26,27.44
02:169.628,27.26,27.44
02:169.751,27.26,27.44
02:169.874,27.27,27.44
02:170.000,27.27,27.44
02:170.124,27.27,27.44
02:170.247,27.28,27.44
02:170.369,27.28,27.45
02:170.496,27.29,27.45
02:170.619,27.29,27.45
02:170.742,27.29,27.46
02:170.865,27.3,27.46
02:170.992,27.3,27.46
02:171.115,27.3,27.46
02:171.238,27.3,27.47
02:171.364,27.31,27.47
02:171.487,27.31,27.48
02:171.611,27.32,27.48
02:171.733,27.32,27.48
02:171.860,27.32,27.48
02:171.983,27.32,27.49
02:172.106,27.32,27.49
02:172.229,27.32,27.5
02:172.356,27.32,27.5
02:172.479,27.32,27.51
02:172.602,27.32,27.51
02:172.728,27.32,27.51
02:172.851,27.32,27.52
02:172.975,27.33,27.52
02:173.097,27.32,27.52
02:173.224,27.33,27.52
02:173.347,27.33,27.53
02:173.470,27.33,27.53
02:173.593,27.33,27.53
02:173.720,27.33,27.53
02:173.843,27.33,27.53
02:173.966,27.33,27.53
02:174.089,27.33,27.53
02:174.215,27.33,27.53
02:174.338,27.33,27.53
02:174.461,27.33,27.53
02:174.588,27.33,27.53
02:174.711,27.33,27.53
02:174.834,27.33,27.53
02:174.957,27.33,27.53
02:175.084,27.33,27.53
02:175.207,27.33,27.53
02:175.330,27.33,27.53
02:175.453,27.33,27.53
02:175.579,27.33,27.53
02:175.702,27.33,27.53
02:175.825,27.33,27.53
02:175.952,27.33,27.53
02:176.075,27.33,27.53
02:176.198,27.33,27.53
02:176.321,27.33,27.53
02:176.448,27.33,27.53
02:176.571,27.33,27.53
02:176.694,27.33,27.53
02:176.817,27.33,27.53
02:176.943,27.34,27.53
02:177.066,27.34,27.53
02:177.189,27.34,27.53
02:177.312,27.34,27.53
02:177.439,27.34,27.53
02:177.562,27.34,27.53
02:177.685,27.35,27.53
02:177.811,27.35,27.53
02:177.935,27.35,27.54
02:178.058,27.35,27.54
02:178.181,27.36,27.54
02:178.307,27.36,27.54
02:178.430,27.36,27.54
02:178.553,27.37,27.54
02:178.676,27.37,27.54
02:178.803,27.38,27.54
02:178.926,27.38,27.54
02:179.049,27.38,27.55
02:179.175,27.38,27.55
02:179.299,27.39,27.55
02:179.421,27.39,27.55
02:179.544,27.4,27.56
02:179.671,27.4,27.56
02:179.794,27.4,27.56
02:179.917,27.41,27.57
03:180.039,27.41,27.57
03:180.166,27.42,27.58
03:180.290,27.42,27.57
03:180.413,27.42,27.58
03:180.535,27.42,27.59
03:180.662,27.42,27.59
03:180.786,27.43,27.59
03:180.908,27.43,27.6
03:181.035,27.43,27.6
03:181.158,27.43,27.6
03:181.281,27.43,27.6
03:181.403,27.43,27.61
03:181.531,27.43,27.61
03:181.654,27.43,27.62
03:181.777,27.43,27.62
03:181.900,27.43,27.62
03:182.026,27.43,27.63
03:182.149,27.43,27.63
03:182.272,27.43,27.63
03:182.399,27.43,27.63
03:182.522,27.43,27.63
03:182.645,27.43,27.63
03:182.768,27.43,27.63
03:182.895,27.43,27.63
03:183.018,27.43,27.63
03:183.141,27.43,27.63
03:183.264,27.43,27.63
03:183.390,27.43,27.63
03:183.513,27.43,27.63
03:183.636,27.43,27.63
03:183.759,27.43,27.63
03:183.886,27.43,27.63
03:184.009,27.43,27.63
03:184.132,27.43,27.63
03:184.259,27.43,27.63
03:184.382,27.43,27.63
03:184.505,27.43,27.63
03:184.627,27.43,27.63
03:184.754,27.43,27.63
03:184.877,27.43,27.63
03:185.000,27.43,27.63
03:185.123,27.43,27.63
03:185.250,27.43,27.63
03:185.373,27.43,27.63
03:185.496,27.43,27.63
03:185.622,27.43,27.63
03:185.745,27.43,27.63
03:185.869,27.43,27.63
03:185.992,27.43,27.63
03:186.118,27.43,27.63
03:186.241,27.43,27.63
03:186.364,27.44,27.64
03:186.487,27.44,27.64
03:186.614,27.44,27.64
03:186.737,27.44,27.64
03:186.860,27.44,27.64
03:186.983,27.44,27.64
03:187.110,27.45,27.64
03:187.233,27.45,27.64
03:187.355,27.45,27.64
03:187.482,27.45,27.64
03:187.605,27.46,27.64
03:187.728,27.46,27.65
03:187.851,27.46,27.65
03:187.978,27.46,27.65
03:188.101,27.47,27.65
03:188.224,27.47,27.65
03:188.347,27.47,27.66
03:188.473,27.48,27.66
03:188.597,27.48,27.66
03:188.720,27.48,27.66
03:188.846,27.49,27.67
03:188.969,27.49,27.67
03:189.092,27.49,27.67
03:189.215,27.5,27.68
03:189.342,27.5,27.68
03:189.465,27.51,27.68
03:189.588,27.51,27.69
03:189.711,27.51,27.7
03:189.837,27.52,27.7
03:189.960,27.52,27.71
03:190.083,27.52,27.71
03:190.206,27.53,27.71
03:190.333,27.53,27.72
03:190.456,27.53,27.72
03:190.579,27.53,27.72
03:190.706,27.53,27.72
03:190.828,27.53,27.72
03:190.952,27.53,27.73
03:191.074,27.53,27.73
03:191.201,27.53,27.73
03:191.324,27.53,27.73
03:191.447,27.53,27.73
03:191.570,27.53,27.73
03:191.697,27.53,27.73
03:191.820,27.53,27.73
03:191.943,27.53,27.74
03:192.069,27.53,27.74
03:192.192,27.53,27.73
03:192.315,27.53,27.74
03:192.438,27.53,27.74
03:192.565,27.53,27.74
03:192.688,27.53,27.74
03:192.811,27.53,27.74
03:192.934,27.53,27.74
03:193.061,27.53,27.74
03:193.184,27.53,27.74
03:193.307,27.53,27.74
03:193.430,27.53,27.74
03:193.557,27.53,27.74
03:193.679,27.53,27.74
03:193.802,27.53,27.74
03:193.929,27.53,27.74
03:194.052,27.53,27.74
03:194.175,27.53,27.74
03:194.298,27.53,27.74
03:194.424,27.53,27.74
03:194.548,27.53,27.74
03:194.671,27.53,27.74
03:194.794,27.53,27.74
03:194.920,27.53,27.74
03:195.043,27.53,27.74
03:195.166,27.53,27.74
03:195.293,27.54,27.74
03:195.416,27.54,27.74
03:195.539,27.54,27.74
03:195.661,27.54,27.74
03:195.789,27.54,27.74
03:195.912,27.54,27.74
03:196.035,27.54,27.74
03:196.158,27.54,27.74
03:196.284,27.54,27.74
03:196.407,27.55,27.74
03:196.530,27.55,27.74
03:196.653,27.55,27.74
03:196.780,27.55,27.74
03:196.903,27.55,27.75
03:197.026,27.56,27.75
03:197.152,27.56,27.75
03:197.276,27.56,27.75
03:197.399,27.57,27.75
03:197.521,27.57,27.75
03:197.648,27.57,27.75
03:197.771,27.58,27.76
03:197.894,27.58,27.76
03:198.017,27.58,27.77
03:198.144,27.58,27.76
03:198.267,27.59,27.77
03:198.390,27.59,27.78
03:198.516,27.6,27.78
03:198.640,27.6,27.78
03:198.763,27.6,27.79
03:198.886,27.61,27.79
03:199.012,27.61,27.79
03:199.135,27.62,27.8
03:199.258,27.62,27.8
03:199.381,27.62,27.8
03:199.508,27.62,27.8
03:199.631,27.62,27.81
03:199.754,27.63,27.82
03:199.877,27.63,27.82
03:200.003,27.63,27.82
03:200.127,27.63,27.82
03:200.249,27.63,27.83
03:200.372,27.63,27.83
03:200.499,27.63,27.83
03:200.622,27.63,27.83
03:200.745,27.63,27.84
03:200.872,27.63,27.83
03:200.995,27.63,27.84
03:201.118,27.63,27.84
03:201.241,27.63,27.84
03:201.367,27.63,27.84
03:201.491,27.63,27.84
03:201.614,27.63,27.84
03:201.736,27.63,27.84
03:201.863,27.63,27.84
03:201.986,27.63,27.84
03:202.109,27.63,27.84
03:202.236,27.63,27.84
03:202.359,27.63,27.84
03:202.482,27.63,27.84
03:202.605,27.63,27.84
03:202.731,27.63,27.84
03:202.854,27.63,27.84
03:202.978,27.64,27.84
03:203.100,27.63,27.84
03:203.227,27.63,27.84
03:203.350,27.63,27.84
03:203.473,27.63,27.84
03:203.596,27.63,27.84
03:203.723,27.63,27.84
03:203.846,27.64,27.84
03:203.969,27.64,27.84
03:204.095,27.64,27.84
03:204.218,27.64,27.84
03:204.341,27.63,27.84
03:204.464,27.64,27.84
03:204.591,27.64,27.84
03:204.714,27.64,27.84
03:204.837,27.64,27.84
03:204.960,27.64,27.84
03:205.087,27.64,27.84
03:205.210,27.64,27.84
03:205.333,27.64,27.84
03:205.459,27.65,27.84
03:205.582,27.65,27.84
03:205.705,27.64,27.84
03:205.828,27.65,27.84
03:205.955,27.65,27.84
03:206.078,27.65,27.85
03:206.201,27.65,27.85
03:206.324,27.65,27.85
03:206.450,27.66,27.85
03:206.574,27.66,27.85
03:206.696,27.67,27.85
03:206.820,27.66,27.85
03:206.946,27.67,27.85
03:207.069,27.67,27.86
03:207.192,27.67,27.86
03:207.319,27.67,27.86
03:207.442,27.68,27.86
03:207.565,27.68,27.87
03:207.688,27.69,27.87
03:207.814,27.69,27.88
03:207.938,27.7,27.88
03:208.060,27.7,27.87
03:208.183,27.7,27.88
03:208.310,27.7,27.88
03:208.433,27.71,27.89
03:208.556,27.71,27.89
03:208.679,27.71,27.89
03:208.806,27.72,27.9
03:208.929,27.72,27.9
03:209.052,27.72,27.9
03:209.178,27.72,27.91
03:209.301,27.73,27.91
03:209.424,27.73,27.91
03:209.547,27.73,27.91
03:209.674,27.73,27.91
03:209.797,27.73,27.92
03:209.920,27.73,27.92
03:210.043,27.73,27.93
03:210.170,27.74,27.93
03:210.293,27.73,27.93
03:210.415,27.74,27.93
03:210.542,27.74,27.93
03:210.665,27.74,27.94
03:210.788,27.74,27.94
03:210.911,27.74,27.94
03:211.038,27.74,27.94
03:211.161,27.74,27.94
03:211.284,27.74,27.94
03:211.407,27.74,27.94
03:211.534,27.74,27.94
03:211.657,27.74,27.94
03:211.780,27.74,27.94
03:211.902,27.74,27.94
03:212.029,27.74,27.94
03:212.152,27.74,27.94
03:212.275,27.74,27.94
03:212.402,27.74,27.94
03:212.525,27.74,27.94
03:212.648,27.74,27.94
03:212.771,27.74,27.94
03:212.898,27.74,27.94
03:213.021,27.74,27.94
03:213.144,27.74,27.94
03:213.266,27.74,27.94
03:213.393,27.74,27.94
03:213.516,27.74,27.94
03:213.639,27.74,27.94
03:213.766,27.74,27.94
03:213.889,27.74,27.94
03:214.012,27.74,27.94
03:214.135,27.74,27.94
03:214.261,27.74,27.94
03:214.385,27.74,27.94
03:214.508,27.74,27.94
03:214.630,27.74,27.94
03:214.757,27.74,27.94
03:214.880,27.74,27.95
03:215.003,27.74,27.94
03:215.126,27.74,27.94
03:215.253,27.74,27.95
03:215.376,27.75,27.95
03:215.499,27.75,27.95
03:215.625,27.74,27.95
03:215.749,27.75,27.95
03:215.871,27.75,27.95
03:215.994,27.76,27.95
03:216.121,27.76,27.95
03:216.244,27.76,27.95
03:216.367,27.76,27.95
03:216.490,27.76,27.95
03:216.617,27.76,27.95
03:216.740,27.77,27.96
03:216.863,27.77,27.96
03:216.989,27.77,27.96
03:217.112,27.78,27.96
03:217.235,27.78,27.96
03:217.358,27.78,27.96
03:217.485,27.78,27.96
03:217.608,27.79,27.97
03:217.731,27.79,27.97
03:217.854,27.79,27.97
03:217.981,27.8,27.98
03:218.104,27.8,27.98
03:218.227,27.8,27.98
03:218.349,27.8,27.99
03:218.476,27.81,27.99
03:218.599,27.81,27.99
03:218.722,27.82,28.0
03:218.849,27.82,28.0
03:218.972,27.82,28.0
03:219.095,27.82,28.01
03:219.218,27.83,28.01
03:219.344,27.83,28.01
03:219.468,27.83,28.02
03:219.591,27.84,28.02
03:219.713,27.83,28.02
03:219.840,27.84,28.03
03:219.964,27.84,28.03
03:220.086,27.84,28.03
03:220.209,27.84,28.03
03:220.336,27.84,28.04
03:220.459,27.84,28.04
03:220.582,27.84,28.04
03:220.708,27.84,28.04
03:220.832,27.84,28.04
03:220.955,27.84,28.04
03:221.077,27.84,28.04
03:221.204,27.84,28.04
03:221.327,27.84,28.05
03:221.450,27.84,28.04
03:221.572,27.84,28.04
03:221.700,27.84,28.05
03:221.823,27.84,28.05
03:221.946,27.84,28.05
03:222.069,27.84,28.05
03:222.195,27.84,28.05
03:222.318,27.84,28.05
03:222.441,27.84,28.05
03:222.568,27.84,28.05
03:222.691,27.84,28.05
03:222.814,27.84,28.05
03:222.937,27.84,28.05
03:223.064,27.84,28.05
03:223.187,27.84,28.05
03:223.310,27.84,28.05
03:223.433,27.84,28.05
03:223.559,27.84,28.05
03:223.683,27.84,28.05
03:223.806,27.84,28.05
03:223.928,27.84,28.05
03:224.055,27.84,28.05
03:224.178,27.84,28.05
03:224.301,27.84,28.05
03:224.428,27.84,28.05
03:224.551,27.84,28.05
03:224.674,27.85,28.05
03:224.797,27.85,28.05
03:224.923,27.85,28.05
03:225.046,27.85,28.05
03:225.169,27.85,28.05
03:225.292,27.85,28.05
03:225.419,27.85,28.05
03:225.542,27.85,28.05
03:225.665,27.85,28.05
03:225.788,27.86,28.05
03:225.915,27.86,28.06
03:226.038,27.86,28.06
03:226.161,27.86,28.06
03:226.287,27.86,28.06
03:226.410,27.87,28.06
03:226.533,27.87,28.06
03:226.656,27.87,28.06
03:226.783,27.87,28.07
03:226.906,27.88,28.06
03:227.029,27.88,28.07
03:227.152,27.88,28.07
03:227.278,27.88,28.07
03:227.402,27.89,28.08
03:227.525,27.89,28.07
03:227.648,27.89,28.08
03:227.774,27.89,28.08
03:227.897,27.9,28.09
03:228.020,27.9,28.08
03:228.143,27.9,28.09
03:228.270,27.9,28.09
03:228.393,27.91,28.1
03:228.516,27.91,28.1
03:228.642,27.91,28.1
03:228.765,27.92,28.1
03:228.889,27.92,28.11
03:229.011,27.92,28.11
03:229.138,27.93,28.12
03:229.261,27.93,28.12
03:229.384,27.93,28.12
03:229.507,27.93,28.12
03:229.634,27.94,28.13
03:229.757,27.94,28.13
03:229.880,27.94,28.13
03:230.006,27.94,28.14
03:230.129,27.94,28.14
03:230.253,27.94,28.14
03:230.375,27.94,28.14
03:230.502,27.94,28.14
03:230.625,27.94,28.15
03:230.748,27.94,28.15
03:230.871,27.94,28.15
03:230.998,27.94,28.15
03:231.121,27.94,28.15
03:231.244,27.94,28.15
03:231.367,27.94,28.15
03:231.493,27.94,28.15
03:231.616,27.94,28.15
03:231.739,27.94,28.15
03:231.866,27.94,28.15
03:231.989,27.94,28.15
03:232.112,27.94,28.15
03:232.235,27.94,28.15
03:232.362,27.94,28.15
03:232.485,27.94,28.15
03:232.608,27.94,28.15
03:232.731,27.94,28.15
03:232.857,27.94,28.15
03:232.980,27.94,28.15
03:233.103,27.94,28.15
03:233.230,27.94,28.15
03:233.353,27.94,28.15
03:233.476,27.94,28.15
03:233.599,27.94,28.15
03:233.726,27.94,28.15
03:233.849,27.95,28.15
03:233.972,27.94,28.15
03:234.095,27.95,28.15
03:234.221,27.94,28.15
03:234.344,27.95,28.15
03:234.467,27.95,28.15
03:234.590,27.95,28.15
03:234.717,27.95,28.15
03:234.840,27.95,28.15
03:234.963,27.95,28.15
03:235.089,27.95,28.15
03:235.213,27.95,28.15
03:235.336,27.95,28.15
03:235.458,27.95,28.15
03:235.585,27.95,28.15
03:235.708,27.96,28.15
03:235.831,27.96,28.15
03:235.954,27.96,28.15
03:236.081,27.96,28.15
03:236.204,27.96,28.15
03:236.327,27.97,28.16
03:236.453,27.97,28.15
03:236.576,27.97,28.16
03:236.699,27.97,28.16
03:236.822,27.97,28.16
03:236.949,27.97,28.16
03:237.072,27.98,28.16
03:237.195,27.98,28.16
03:237.318,27.98,28.17
03:237.444,27.99,28.17
03:237.568,27.99,28.17
03:237.691,27.99,28.17
03:237.814,28.0,28.17
03:237.940,28.0,28.18
03:238.063,28.0,28.18
03:238.186,28.01,28.18
03:238.313,28.01,28.18
03:238.436,28.02,28.18
03:238.559,28.02,28.18
03:238.682,28.02,28.18
03:238.809,28.02,28.19
03:238.932,28.03,28.19
03:239.055,28.03,28.19
03:239.178,28.03,28.2
03:239.304,28.03,28.2
03:239.427,28.04,28.2
03:239.550,28.04,28.2
03:239.673,28.04,28.21
03:239.800,28.04,28.21
03:239.923,28.04,28.21
04:240.046,28.04,28.22
04:240.172,28.04,28.22
04:240.295,28.04,28.22
04:240.418,28.04,28.22
04:240.541,28.04,28.22
04:240.668,28.04,28.23
04:240.791,28.04,28.23
04:240.914,28.04,28.24
04:241.037,28.05,28.24
04:241.164,28.04,28.24
04:241.287,28.05,28.24
04:241.409,28.05,28.24
04:241.533,28.05,28.25
04:241.659,28.05,28.25
04:241.783,28.05,28.25
04:241.905,28.05,28.25
04:242.032,28.05,28.25
04:242.155,28.05,28.25
04:242.278,28.05,28.25
04:242.401,28.05,28.25
04:242.528,28.05,28.25
04:242.651,28.05,28.25
04:242.774,28.05,28.25
04:242.897,28.05,28.25
04:243.023,28.05,28.25
04:243.147,28.05,28.25
04:243.270,28.05,28.25
04:243.392,28.05,28.25
04:243.519,28.05,28.25
04:243.642,28.05,28.25
04:243.765,28.05,28.25
04:243.891,28.05,28.25
04:244.015,28.05,28.25
04:244.138,28.05,28.25
04:244.261,28.05,28.25
04:244.387,28.05,28.25
04:244.510,28.05,28.25
04:244.633,28.05,28.25
04:244.756,28.05,28.25
04:244.883,28.05,28.25
04:245.006,28.05,28.25
04:245.129,28.05,28.25
04:245.252,28.05,28.25
04:245.379,28.05,28.25
04:245.501,28.05,28.25
04:245.625,28.05,28.25
04:245.751,28.05,28.25
04:245.874,28.05,28.25
04:245.997,28.05,28.25
04:246.120,28.06,28.25
04:246.247,28.05,28.25
04:246.370,28.06,28.25
04:246.493,28.06,28.25
04:246.616,28.06,28.26
04:246.743,28.06,28.26
04:246.866,28.06,28.26
04:246.988,28.06,28.26
04:247.111,28.06,28.26
04:247.238,28.07,28.26
04:247.361,28.07,28.26
04:247.484,28.07,28.26
04:247.607,28.07,28.26
04:247.734,28.08,28.26
04:247.857,28.08,28.26
04:247.980,28.08,28.26
04:248.106,28.08,28.27
